,close,adj close
2008-12-07,8834.593099333333,8834.593099333333
2008-12-08,8934.179688,8934.179688
2008-12-09,8691.330078,8691.330078
2008-12-10,8761.419922,8761.419922
2008-12-11,8565.089844,8565.089844
2008-12-12,8629.679688,8629.679688
2008-12-13,8607.963216333334,8607.963216333334
2008-12-14,8586.246744666667,8586.246744666667
2008-12-15,8564.530273,8564.530273
2008-12-16,8924.139648,8924.139648
2008-12-17,8824.339844,8824.339844
2008-12-18,8604.990234,8604.990234
2008-12-19,8579.110352,8579.110352
2008-12-20,8559.303711333334,8559.303711333334
2008-12-21,8539.497070666666,8539.497070666666
2008-12-22,8519.69043,8519.69043
2008-12-23,8419.490234,8419.490234
2008-12-24,8468.480469,8468.480469
2008-12-25,8492.015137,8492.015137
2008-12-26,8515.549805,8515.549805
2008-12-27,8505.009766000001,8505.009766000001
2008-12-28,8494.469727,8494.469727
2008-12-29,8483.929688,8483.929688
2008-12-30,8668.389648,8668.389648
2008-12-31,8776.389648,8776.389648
2009-01-01,8905.540039,8905.540039
2009-01-02,9034.69043,9034.69043
2009-01-03,9007.423502666667,9007.423502666667
2009-01-04,8980.156575333334,8980.156575333334
2009-01-05,8952.889648,8952.889648
2009-01-06,9015.099609,9015.099609
2009-01-07,8769.700195,8769.700195
2009-01-08,8742.459961,8742.459961
2009-01-09,8599.179688,8599.179688
2009-01-10,8557.443034333333,8557.443034333333
2009-01-11,8515.706380666667,8515.706380666667
2009-01-12,8473.969727,8473.969727
2009-01-13,8448.55957,8448.55957
2009-01-14,8200.139648,8200.139648
2009-01-15,8212.490234,8212.490234
2009-01-16,8281.219727,8281.219727
2009-01-17,8198.18725625,8198.18725625
2009-01-18,8115.1547855,8115.1547855
2009-01-19,8032.12231475,8032.12231475
2009-01-20,7949.089844,7949.089844
2009-01-21,8228.099609,8228.099609
2009-01-22,8122.799805,8122.799805
2009-01-23,8077.560059,8077.560059
2009-01-24,8090.383301,8090.383301
2009-01-25,8103.206543,8103.206543
2009-01-26,8116.029785,8116.029785
2009-01-27,8174.72998,8174.72998
2009-01-28,8375.450195,8375.450195
2009-01-29,8149.009766,8149.009766
2009-01-30,8000.859863,8000.859863
2009-01-31,7979.489908666666,7979.489908666666
2009-02-01,7958.119954333333,7958.119954333333
2009-02-02,7936.75,7936.75
2009-02-03,8078.359863,8078.359863
2009-02-04,7956.660156,7956.660156
2009-02-05,8063.069824,8063.069824
2009-02-06,8280.589844,8280.589844
2009-02-07,8277.349935,8277.349935
2009-02-08,8274.110026,8274.110026
2009-02-09,8270.870117,8270.870117
2009-02-10,7888.879883,7888.879883
2009-02-11,7939.529785,7939.529785
2009-02-12,7932.759766,7932.759766
2009-02-13,7850.410156,7850.410156
2009-02-14,7775.9576415,7775.9576415
2009-02-15,7701.505127,7701.505127
2009-02-16,7627.0526125,7627.0526125
2009-02-17,7552.600098,7552.600098
2009-02-18,7555.629883,7555.629883
2009-02-19,7465.950195,7465.950195
2009-02-20,7365.669922,7365.669922
2009-02-21,7282.039876333333,7282.039876333333
2009-02-22,7198.4098306666665,7198.4098306666665
2009-02-23,7114.779785,7114.779785
2009-02-24,7350.939941,7350.939941
2009-02-25,7270.890137,7270.890137
2009-02-26,7182.080078,7182.080078
2009-02-27,7062.930176,7062.930176
2009-02-28,6963.050130333333,6963.050130333333
2009-03-01,6863.170084666667,6863.170084666667
2009-03-02,6763.290039,6763.290039
2009-03-03,6726.02002,6726.02002
2009-03-04,6875.839844,6875.839844
2009-03-05,6594.439941,6594.439941
2009-03-06,6626.939941,6626.939941
2009-03-07,6600.309895666666,6600.309895666666
2009-03-08,6573.679850333333,6573.679850333333
2009-03-09,6547.049805,6547.049805
2009-03-10,6926.490234,6926.490234
2009-03-11,6930.399902,6930.399902
2009-03-12,7170.060059,7170.060059
2009-03-13,7223.97998,7223.97998
2009-03-14,7221.6433916666665,7221.6433916666665
2009-03-15,7219.306803333334,7219.306803333334
2009-03-16,7216.970215,7216.970215
2009-03-17,7395.700195,7395.700195
2009-03-18,7486.580078,7486.580078
2009-03-19,7400.799805,7400.799805
2009-03-20,7278.379883,7278.379883
2009-03-21,7444.206542999999,7444.206542999999
2009-03-22,7610.033203,7610.033203
2009-03-23,7775.859863,7775.859863
2009-03-24,7659.970215,7659.970215
2009-03-25,7749.810059,7749.810059
2009-03-26,7924.560059,7924.560059
2009-03-27,7776.180176,7776.180176
2009-03-28,7691.460124,7691.460124
2009-03-29,7606.740072,7606.740072
2009-03-30,7522.02002,7522.02002
2009-03-31,7608.919922,7608.919922
2009-04-01,7761.600098,7761.600098
2009-04-02,7978.080078,7978.080078
2009-04-03,8017.589844,8017.589844
2009-04-04,8003.676595333333,8003.676595333333
2009-04-05,7989.763346666667,7989.763346666667
2009-04-06,7975.850098,7975.850098
2009-04-07,7789.560059,7789.560059
2009-04-08,7837.109863,7837.109863
2009-04-09,8083.379883,8083.379883
2009-04-10,8076.987427,8076.987427
2009-04-11,8070.594971,8070.594971
2009-04-12,8064.202515,8064.202515
2009-04-13,8057.810059,8057.810059
2009-04-14,7920.180176,7920.180176
2009-04-15,8029.620117,8029.620117
2009-04-16,8125.430176,8125.430176
2009-04-17,8131.330078,8131.330078
2009-04-18,8034.796712,8034.796712
2009-04-19,7938.263346,7938.263346
2009-04-20,7841.72998,7841.72998
2009-04-21,7969.560059,7969.560059
2009-04-22,7886.569824,7886.569824
2009-04-23,7957.060059,7957.060059
2009-04-24,8076.290039,8076.290039
2009-04-25,8059.193359333333,8059.193359333333
2009-04-26,8042.096679666667,8042.096679666667
2009-04-27,8025.0,8025.0
2009-04-28,8016.950195,8016.950195
2009-04-29,8185.72998,8185.72998
2009-04-30,8168.120117,8168.120117
2009-05-01,8212.410156,8212.410156
2009-05-02,8283.853515333334,8283.853515333334
2009-05-03,8355.296874666667,8355.296874666667
2009-05-04,8426.740234,8426.740234
2009-05-05,8410.650391,8410.650391
2009-05-06,8512.280273,8512.280273
2009-05-07,8409.849609,8409.849609
2009-05-08,8574.650391,8574.650391
2009-05-09,8522.690104333333,8522.690104333333
2009-05-10,8470.729817666666,8470.729817666666
2009-05-11,8418.769531,8418.769531
2009-05-12,8469.110352,8469.110352
2009-05-13,8284.889648,8284.889648
2009-05-14,8331.320313,8331.320313
2009-05-15,8268.639648,8268.639648
2009-05-16,8347.119791333334,8347.119791333334
2009-05-17,8425.599934666667,8425.599934666667
2009-05-18,8504.080078,8504.080078
2009-05-19,8474.849609,8474.849609
2009-05-20,8422.040039,8422.040039
2009-05-21,8292.129883,8292.129883
2009-05-22,8277.320313,8277.320313
2009-05-23,8326.36279325,8326.36279325
2009-05-24,8375.4052735,8375.4052735
2009-05-25,8424.44775375,8424.44775375
2009-05-26,8473.490234,8473.490234
2009-05-27,8300.019531,8300.019531
2009-05-28,8403.799805,8403.799805
2009-05-29,8500.330078,8500.330078
2009-05-30,8574.033528666667,8574.033528666667
2009-05-31,8647.736979333335,8647.736979333335
2009-06-01,8721.44043,8721.44043
2009-06-02,8740.870117,8740.870117
2009-06-03,8675.240234,8675.240234
2009-06-04,8750.240234,8750.240234
2009-06-05,8763.129883,8763.129883
2009-06-06,8763.583333333334,8763.583333333334
2009-06-07,8764.036783666666,8764.036783666666
2009-06-08,8764.490234,8764.490234
2009-06-09,8763.05957,8763.05957
2009-06-10,8739.019531,8739.019531
2009-06-11,8770.919922,8770.919922
2009-06-12,8799.259766,8799.259766
2009-06-13,8736.883138333333,8736.883138333333
2009-06-14,8674.506510666666,8674.506510666666
2009-06-15,8612.129883,8612.129883
2009-06-16,8504.669922,8504.669922
2009-06-17,8497.179688,8497.179688
2009-06-18,8555.599609,8555.599609
2009-06-19,8539.730469,8539.730469
2009-06-20,8472.823568,8472.823568
2009-06-21,8405.916667,8405.916667
2009-06-22,8339.009766,8339.009766
2009-06-23,8322.910156,8322.910156
2009-06-24,8299.860352,8299.860352
2009-06-25,8472.400391,8472.400391
2009-06-26,8438.389648,8438.389648
2009-06-27,8468.719726333333,8468.719726333333
2009-06-28,8499.049804666667,8499.049804666667
2009-06-29,8529.379883,8529.379883
2009-06-30,8447.0,8447.0
2009-07-01,8504.05957,8504.05957
2009-07-02,8280.740234,8280.740234
2009-07-03,8291.772704750001,8291.772704750001
2009-07-04,8302.805175500001,8302.805175500001
2009-07-05,8313.83764625,8313.83764625
2009-07-06,8324.870117,8324.870117
2009-07-07,8163.600098,8163.600098
2009-07-08,8178.410156,8178.410156
2009-07-09,8183.169922,8183.169922
2009-07-10,8146.52002,8146.52002
2009-07-11,8208.239909333333,8208.239909333333
2009-07-12,8269.959798666667,8269.959798666667
2009-07-13,8331.679688,8331.679688
2009-07-14,8359.490234,8359.490234
2009-07-15,8616.209961,8616.209961
2009-07-16,8711.820313,8711.820313
2009-07-17,8743.94043,8743.94043
2009-07-18,8778.677083666667,8778.677083666667
2009-07-19,8813.413737333332,8813.413737333332
2009-07-20,8848.150391,8848.150391
2009-07-21,8915.94043,8915.94043
2009-07-22,8881.259766,8881.259766
2009-07-23,9069.290039,9069.290039
2009-07-24,9093.240234,9093.240234
2009-07-25,9098.330078,9098.330078
2009-07-26,9103.419922,9103.419922
2009-07-27,9108.509766,9108.509766
2009-07-28,9096.719727,9096.719727
2009-07-29,9070.719727,9070.719727
2009-07-30,9154.459961,9154.459961
2009-07-31,9171.610352,9171.610352
2009-08-01,9209.926758,9209.926758
2009-08-02,9248.243164,9248.243164
2009-08-03,9286.55957,9286.55957
2009-08-04,9320.19043,9320.19043
2009-08-05,9280.969727,9280.969727
2009-08-06,9256.259766,9256.259766
2009-08-07,9370.070313,9370.070313
2009-08-08,9359.363607,9359.363607
2009-08-09,9348.656901,9348.656901
2009-08-10,9337.950195,9337.950195
2009-08-11,9241.450195,9241.450195
2009-08-12,9361.610352,9361.610352
2009-08-13,9398.19043,9398.19043
2009-08-14,9321.400391,9321.400391
2009-08-15,9259.380208666666,9259.380208666666
2009-08-16,9197.360026333334,9197.360026333334
2009-08-17,9135.339844,9135.339844
2009-08-18,9217.94043,9217.94043
2009-08-19,9279.160156,9279.160156
2009-08-20,9350.049805,9350.049805
2009-08-21,9505.959961,9505.959961
2009-08-22,9507.066731666668,9507.066731666668
2009-08-23,9508.173502333333,9508.173502333333
2009-08-24,9509.280273,9509.280273
2009-08-25,9539.290039,9539.290039
2009-08-26,9543.519531,9543.519531
2009-08-27,9580.629883,9580.629883
2009-08-28,9544.200195,9544.200195
2009-08-29,9528.226887666666,9528.226887666666
2009-08-30,9512.253580333334,9512.253580333334
2009-08-31,9496.280273,9496.280273
2009-09-01,9310.599609,9310.599609
2009-09-02,9280.669922,9280.669922
2009-09-03,9344.610352,9344.610352
2009-09-04,9441.269531,9441.269531
2009-09-05,9455.287109249999,9455.287109249999
2009-09-06,9469.3046875,9469.3046875
2009-09-07,9483.322265750001,9483.322265750001
2009-09-08,9497.339844,9497.339844
2009-09-09,9547.219727,9547.219727
2009-09-10,9627.480469,9627.480469
2009-09-11,9605.410156,9605.410156
2009-09-12,9612.540039,9612.540039
2009-09-13,9619.669922000001,9619.669922000001
2009-09-14,9626.799805,9626.799805
2009-09-15,9683.410156,9683.410156
2009-09-16,9791.709961,9791.709961
2009-09-17,9783.919922,9783.919922
2009-09-18,9820.200195,9820.200195
2009-09-19,9806.420247333333,9806.420247333333
2009-09-20,9792.640299666666,9792.640299666666
2009-09-21,9778.860352,9778.860352
2009-09-22,9829.870117,9829.870117
2009-09-23,9748.549805,9748.549805
2009-09-24,9707.44043,9707.44043
2009-09-25,9665.19043,9665.19043
2009-09-26,9706.580404,9706.580404
2009-09-27,9747.970378,9747.970378
2009-09-28,9789.360352,9789.360352
2009-09-29,9742.200195,9742.200195
2009-09-30,9712.280273,9712.280273
2009-10-01,9509.280273,9509.280273
2009-10-02,9487.669922,9487.669922
2009-10-03,9525.029948,9525.029948
2009-10-04,9562.389974,9562.389974
2009-10-05,9599.75,9599.75
2009-10-06,9731.25,9731.25
2009-10-07,9725.580078,9725.580078
2009-10-08,9786.870117,9786.870117
2009-10-09,9864.94043,9864.94043
2009-10-10,9871.893555,9871.893555
2009-10-11,9878.84668,9878.84668
2009-10-12,9885.799805,9885.799805
2009-10-13,9871.05957,9871.05957
2009-10-14,10015.860352,10015.860352
2009-10-15,10062.94043,10062.94043
2009-10-16,9995.910156,9995.910156
2009-10-17,10028.003580666667,10028.003580666667
2009-10-18,10060.097005333333,10060.097005333333
2009-10-19,10092.19043,10092.19043
2009-10-20,10041.480469,10041.480469
2009-10-21,9949.360352,9949.360352
2009-10-22,10081.30957,10081.30957
2009-10-23,9972.179688,9972.179688
2009-10-24,9937.439779,9937.439779
2009-10-25,9902.69987,9902.69987
2009-10-26,9867.959961,9867.959961
2009-10-27,9882.169922,9882.169922
2009-10-28,9762.69043,9762.69043
2009-10-29,9962.580078,9962.580078
2009-10-30,9712.730469,9712.730469
2009-10-31,9738.300456,9738.300456
2009-11-01,9763.870443,9763.870443
2009-11-02,9789.44043,9789.44043
2009-11-03,9771.910156,9771.910156
2009-11-04,9802.139648,9802.139648
2009-11-05,10005.959961,10005.959961
2009-11-06,10023.419922,10023.419922
2009-11-07,10091.260091333334,10091.260091333334
2009-11-08,10159.100260666666,10159.100260666666
2009-11-09,10226.94043,10226.94043
2009-11-10,10246.969727,10246.969727
2009-11-11,10291.259766,10291.259766
2009-11-12,10197.469727,10197.469727
2009-11-13,10270.469727,10270.469727
2009-11-14,10315.966471666667,10315.966471666667
2009-11-15,10361.463216333334,10361.463216333334
2009-11-16,10406.959961,10406.959961
2009-11-17,10437.419922,10437.419922
2009-11-18,10426.30957,10426.30957
2009-11-19,10332.44043,10332.44043
2009-11-20,10318.160156,10318.160156
2009-11-21,10362.423502333333,10362.423502333333
2009-11-22,10406.686848666666,10406.686848666666
2009-11-23,10450.950195,10450.950195
2009-11-24,10433.709961,10433.709961
2009-11-25,10464.400391,10464.400391
2009-11-26,10387.160156499998,10387.160156499998
2009-11-27,10309.919922,10309.919922
2009-11-28,10321.559895999999,10321.559895999999
2009-11-29,10333.19987,10333.19987
2009-11-30,10344.839844,10344.839844
2009-12-01,10471.580078,10471.580078
2009-12-02,10452.679688,10452.679688
2009-12-03,10366.150391,10366.150391
2009-12-04,10388.900391,10388.900391
2009-12-05,10389.303711333332,10389.303711333332
2009-12-06,10389.707031666667,10389.707031666667
2009-12-07,10390.110352,10390.110352
2009-12-08,10285.969727,10285.969727
2009-12-09,10337.049805,10337.049805
2009-12-10,10405.830078,10405.830078
2009-12-11,10471.5,10471.5
2009-12-12,10481.349935,10481.349935
2009-12-13,10491.19987,10491.19987
2009-12-14,10501.049805,10501.049805
2009-12-15,10452.0,10452.0
2009-12-16,10441.120117,10441.120117
2009-12-17,10308.259766,10308.259766
2009-12-18,10328.889648,10328.889648
2009-12-19,10357.306314666666,10357.306314666666
2009-12-20,10385.722981333334,10385.722981333334
2009-12-21,10414.139648,10414.139648
2009-12-22,10464.929688,10464.929688
2009-12-23,10466.44043,10466.44043
2009-12-24,10520.089844,10520.089844
2009-12-25,10526.837402500001,10526.837402500001
2009-12-26,10533.584961,10533.584961
2009-12-27,10540.3325195,10540.3325195
2009-12-28,10547.080078,10547.080078
2009-12-29,10545.410156,10545.410156
2009-12-30,10548.509766,10548.509766
2009-12-31,10428.049805,10428.049805
2010-01-01,10467.027344,10467.027344
2010-01-02,10506.004883000001,10506.004883000001
2010-01-03,10544.982422000001,10544.982422000001
2010-01-04,10583.959961,10583.959961
2010-01-05,10572.019531,10572.019531
2010-01-06,10573.679688,10573.679688
2010-01-07,10606.860352,10606.860352
2010-01-08,10618.19043,10618.19043
2010-01-09,10633.457031333333,10633.457031333333
2010-01-10,10648.723632666668,10648.723632666668
2010-01-11,10663.990234,10663.990234
2010-01-12,10627.259766,10627.259766
2010-01-13,10680.769531,10680.769531
2010-01-14,10710.549805,10710.549805
2010-01-15,10609.650391,10609.650391
2010-01-16,10638.59521525,10638.59521525
2010-01-17,10667.5400395,10667.5400395
2010-01-18,10696.48486375,10696.48486375
2010-01-19,10725.429688,10725.429688
2010-01-20,10603.150391,10603.150391
2010-01-21,10389.879883,10389.879883
2010-01-22,10172.980469,10172.980469
2010-01-23,10180.94043,10180.94043
2010-01-24,10188.900391,10188.900391
2010-01-25,10196.860352,10196.860352
2010-01-26,10194.290039,10194.290039
2010-01-27,10236.160156,10236.160156
2010-01-28,10120.459961,10120.459961
2010-01-29,10067.330078,10067.330078
2010-01-30,10106.730143,10106.730143
2010-01-31,10146.130208,10146.130208
2010-02-01,10185.530273,10185.530273
2010-02-02,10296.849609,10296.849609
2010-02-03,10270.549805,10270.549805
2010-02-04,10002.179688,10002.179688
2010-02-05,10012.230469,10012.230469
2010-02-06,9977.616862,9977.616862
2010-02-07,9943.003255,9943.003255
2010-02-08,9908.389648,9908.389648
2010-02-09,10058.639648,10058.639648
2010-02-10,10038.379883,10038.379883
2010-02-11,10144.19043,10144.19043
2010-02-12,10099.139648,10099.139648
2010-02-13,10141.5571285,10141.5571285
2010-02-14,10183.974609,10183.974609
2010-02-15,10226.3920895,10226.3920895
2010-02-16,10268.80957,10268.80957
2010-02-17,10309.240234,10309.240234
2010-02-18,10392.900391,10392.900391
2010-02-19,10402.349609,10402.349609
2010-02-20,10396.026367,10396.026367
2010-02-21,10389.703125,10389.703125
2010-02-22,10383.379883,10383.379883
2010-02-23,10282.410156,10282.410156
2010-02-24,10374.160156,10374.160156
2010-02-25,10321.030273,10321.030273
2010-02-26,10325.259766,10325.259766
2010-02-27,10351.436523666665,10351.436523666665
2010-02-28,10377.613281333333,10377.613281333333
2010-03-01,10403.790039,10403.790039
2010-03-02,10405.980469,10405.980469
2010-03-03,10396.759766,10396.759766
2010-03-04,10444.139648,10444.139648
2010-03-05,10566.200195,10566.200195
2010-03-06,10561.639973666666,10561.639973666666
2010-03-07,10557.079752333333,10557.079752333333
2010-03-08,10552.519531,10552.519531
2010-03-09,10564.379883,10564.379883
2010-03-10,10567.330078,10567.330078
2010-03-11,10611.839844,10611.839844
2010-03-12,10624.69043,10624.69043
2010-03-13,10630.510417,10630.510417
2010-03-14,10636.330404,10636.330404
2010-03-15,10642.150391,10642.150391
2010-03-16,10685.980469,10685.980469
2010-03-17,10733.669922,10733.669922
2010-03-18,10779.169922,10779.169922
2010-03-19,10741.980469,10741.980469
2010-03-20,10756.616862,10756.616862
2010-03-21,10771.253255,10771.253255
2010-03-22,10785.889648,10785.889648
2010-03-23,10888.830078,10888.830078
2010-03-24,10836.150391,10836.150391
2010-03-25,10841.209961,10841.209961
2010-03-26,10850.360352,10850.360352
2010-03-27,10865.527018666666,10865.527018666666
2010-03-28,10880.693685333334,10880.693685333334
2010-03-29,10895.860352,10895.860352
2010-03-30,10907.419922,10907.419922
2010-03-31,10856.629883,10856.629883
2010-04-01,10927.070313,10927.070313
2010-04-02,10938.690186,10938.690186
2010-04-03,10950.310059,10950.310059
2010-04-04,10961.929932000001,10961.929932000001
2010-04-05,10973.549805,10973.549805
2010-04-06,10969.990234,10969.990234
2010-04-07,10897.519531,10897.519531
2010-04-08,10927.070313,10927.070313
2010-04-09,10997.349609,10997.349609
2010-04-10,11000.222981666668,11000.222981666668
2010-04-11,11003.096354333333,11003.096354333333
2010-04-12,11005.969727,11005.969727
2010-04-13,11019.419922,11019.419922
2010-04-14,11123.110352,11123.110352
2010-04-15,11144.570313,11144.570313
2010-04-16,11018.660156,11018.660156
2010-04-17,11043.123372333333,11043.123372333333
2010-04-18,11067.586588666667,11067.586588666667
2010-04-19,11092.049805,11092.049805
2010-04-20,11117.05957,11117.05957
2010-04-21,11124.919922,11124.919922
2010-04-22,11134.290039,11134.290039
2010-04-23,11204.280273,11204.280273
2010-04-24,11204.530273,11204.530273
2010-04-25,11204.780273,11204.780273
2010-04-26,11205.030273,11205.030273
2010-04-27,10991.990234,10991.990234
2010-04-28,11045.269531,11045.269531
2010-04-29,11167.320313,11167.320313
2010-04-30,11008.610352,11008.610352
2010-05-01,11056.350260666666,11056.350260666666
2010-05-02,11104.090169333334,11104.090169333334
2010-05-03,11151.830078,11151.830078
2010-05-04,10926.769531,10926.769531
2010-05-05,10866.830078,10866.830078
2010-05-06,10520.320313,10520.320313
2010-05-07,10380.429688,10380.429688
2010-05-08,10515.333008,10515.333008
2010-05-09,10650.236328,10650.236328
2010-05-10,10785.139648,10785.139648
2010-05-11,10748.259766,10748.259766
2010-05-12,10896.910156,10896.910156
2010-05-13,10782.950195,10782.950195
2010-05-14,10620.160156,10620.160156
2010-05-15,10622.05013,10622.05013
2010-05-16,10623.940104000001,10623.940104000001
2010-05-17,10625.830078,10625.830078
2010-05-18,10510.950195,10510.950195
2010-05-19,10444.370117,10444.370117
2010-05-20,10068.009766,10068.009766
2010-05-21,10193.389648,10193.389648
2010-05-22,10151.116536333333,10151.116536333333
2010-05-23,10108.843424666667,10108.843424666667
2010-05-24,10066.570313,10066.570313
2010-05-25,10043.75,10043.75
2010-05-26,9974.450195,9974.450195
2010-05-27,10258.990234,10258.990234
2010-05-28,10136.629883,10136.629883
2010-05-29,10108.477295,10108.477295
2010-05-30,10080.324707,10080.324707
2010-05-31,10052.172118999999,10052.172118999999
2010-06-01,10024.019531,10024.019531
2010-06-02,10249.540039,10249.540039
2010-06-03,10255.280273,10255.280273
2010-06-04,9931.969727,9931.969727
2010-06-05,9893.476562666667,9893.476562666667
2010-06-06,9854.983398333334,9854.983398333334
2010-06-07,9816.490234,9816.490234
2010-06-08,9939.980469,9939.980469
2010-06-09,9899.25,9899.25
2010-06-10,10172.530273,10172.530273
2010-06-11,10211.070313,10211.070313
2010-06-12,10204.343424666667,10204.343424666667
2010-06-13,10197.616536333333,10197.616536333333
2010-06-14,10190.889648,10190.889648
2010-06-15,10404.769531,10404.769531
2010-06-16,10409.459961,10409.459961
2010-06-17,10434.169922,10434.169922
2010-06-18,10450.639648,10450.639648
2010-06-19,10447.896484,10447.896484
2010-06-20,10445.15332,10445.15332
2010-06-21,10442.410156,10442.410156
2010-06-22,10293.519531,10293.519531
2010-06-23,10298.44043,10298.44043
2010-06-24,10152.799805,10152.799805
2010-06-25,10143.80957,10143.80957
2010-06-26,10142.046223666666,10142.046223666666
2010-06-27,10140.282877333333,10140.282877333333
2010-06-28,10138.519531,10138.519531
2010-06-29,9870.299805,9870.299805
2010-06-30,9774.019531,9774.019531
2010-07-01,9732.530273,9732.530273
2010-07-02,9686.480469,9686.480469
2010-07-03,9700.765381000001,9700.765381000001
2010-07-04,9715.050293,9715.050293
2010-07-05,9729.335205,9729.335205
2010-07-06,9743.620117,9743.620117
2010-07-07,10018.280273,10018.280273
2010-07-08,10138.990234,10138.990234
2010-07-09,10198.030273,10198.030273
2010-07-10,10204.110025666667,10204.110025666667
2010-07-11,10210.189778333333,10210.189778333333
2010-07-12,10216.269531,10216.269531
2010-07-13,10363.019531,10363.019531
2010-07-14,10366.719727,10366.719727
2010-07-15,10359.30957,10359.30957
2010-07-16,10097.900391,10097.900391
2010-07-17,10116.743489999999,10116.743489999999
2010-07-18,10135.586589,10135.586589
2010-07-19,10154.429688,10154.429688
2010-07-20,10229.959961,10229.959961
2010-07-21,10120.530273,10120.530273
2010-07-22,10322.299805,10322.299805
2010-07-23,10424.620117,10424.620117
2010-07-24,10458.223307333334,10458.223307333334
2010-07-25,10491.826497666667,10491.826497666667
2010-07-26,10525.429688,10525.429688
2010-07-27,10537.69043,10537.69043
2010-07-28,10497.879883,10497.879883
2010-07-29,10467.160156,10467.160156
2010-07-30,10465.94043,10465.94043
2010-07-31,10535.420247666667,10535.420247666667
2010-08-01,10604.900065333333,10604.900065333333
2010-08-02,10674.379883,10674.379883
2010-08-03,10636.379883,10636.379883
2010-08-04,10680.429688,10680.429688
2010-08-05,10674.980469,10674.980469
2010-08-06,10653.55957,10653.55957
2010-08-07,10668.623046666666,10668.623046666666
2010-08-08,10683.686523333334,10683.686523333334
2010-08-09,10698.75,10698.75
2010-08-10,10644.25,10644.25
2010-08-11,10378.830078,10378.830078
2010-08-12,10319.950195,10319.950195
2010-08-13,10303.150391,10303.150391
2010-08-14,10302.770182666665,10302.770182666665
2010-08-15,10302.389974333333,10302.389974333333
2010-08-16,10302.009766,10302.009766
2010-08-17,10405.849609,10405.849609
2010-08-18,10415.540039,10415.540039
2010-08-19,10271.209961,10271.209961
2010-08-20,10213.620117,10213.620117
2010-08-21,10200.55013,10200.55013
2010-08-22,10187.480143,10187.480143
2010-08-23,10174.410156,10174.410156
2010-08-24,10040.450195,10040.450195
2010-08-25,10060.05957,10060.05957
2010-08-26,9985.80957,9985.80957
2010-08-27,10150.650391,10150.650391
2010-08-28,10103.677083666666,10103.677083666666
2010-08-29,10056.703776333334,10056.703776333334
2010-08-30,10009.730469,10009.730469
2010-08-31,10014.719727,10014.719727
2010-09-01,10269.469727,10269.469727
2010-09-02,10320.099609,10320.099609
2010-09-03,10447.929688,10447.929688
2010-09-04,10421.1198735,10421.1198735
2010-09-05,10394.310059,10394.310059
2010-09-06,10367.500244500001,10367.500244500001
2010-09-07,10340.69043,10340.69043
2010-09-08,10387.009766,10387.009766
2010-09-09,10415.240234,10415.240234
2010-09-10,10462.769531,10462.769531
2010-09-11,10489.889648333334,10489.889648333334
2010-09-12,10517.009765666666,10517.009765666666
2010-09-13,10544.129883,10544.129883
2010-09-14,10526.490234,10526.490234
2010-09-15,10572.730469,10572.730469
2010-09-16,10594.830078,10594.830078
2010-09-17,10607.849609,10607.849609
2010-09-18,10656.439778333333,10656.439778333333
2010-09-19,10705.029947666668,10705.029947666668
2010-09-20,10753.620117,10753.620117
2010-09-21,10761.030273,10761.030273
2010-09-22,10739.30957,10739.30957
2010-09-23,10662.419922,10662.419922
2010-09-24,10860.259766,10860.259766
2010-09-25,10844.186523666665,10844.186523666665
2010-09-26,10828.113281333333,10828.113281333333
2010-09-27,10812.040039,10812.040039
2010-09-28,10858.139648,10858.139648
2010-09-29,10835.280273,10835.280273
2010-09-30,10788.049805,10788.049805
2010-10-01,10829.679688,10829.679688
2010-10-02,10803.542969,10803.542969
2010-10-03,10777.40625,10777.40625
2010-10-04,10751.269531,10751.269531
2010-10-05,10944.719727,10944.719727
2010-10-06,10967.650391,10967.650391
2010-10-07,10948.580078,10948.580078
2010-10-08,11006.480469,11006.480469
2010-10-09,11007.766927333334,11007.766927333334
2010-10-10,11009.053385666666,11009.053385666666
2010-10-11,11010.339844,11010.339844
2010-10-12,11020.400391,11020.400391
2010-10-13,11096.080078,11096.080078
2010-10-14,11094.570313,11094.570313
2010-10-15,11062.780273,11062.780273
2010-10-16,11089.750325333334,11089.750325333334
2010-10-17,11116.720377666667,11116.720377666667
2010-10-18,11143.69043,11143.69043
2010-10-19,10978.620117,10978.620117
2010-10-20,11107.969727,11107.969727
2010-10-21,11146.570313,11146.570313
2010-10-22,11132.55957,11132.55957
2010-10-23,11143.056315,11143.056315
2010-10-24,11153.55306,11153.55306
2010-10-25,11164.049805,11164.049805
2010-10-26,11169.459961,11169.459961
2010-10-27,11126.280273,11126.280273
2010-10-28,11113.950195,11113.950195
2010-10-29,11118.490234,11118.490234
2010-10-30,11120.533528333333,11120.533528333333
2010-10-31,11122.576822666668,11122.576822666668
2010-11-01,11124.620117,11124.620117
2010-11-02,11188.719727,11188.719727
2010-11-03,11215.129883,11215.129883
2010-11-04,11434.839844,11434.839844
2010-11-05,11444.080078,11444.080078
2010-11-06,11431.666666666668,11431.666666666668
2010-11-07,11419.253255333333,11419.253255333333
2010-11-08,11406.839844,11406.839844
2010-11-09,11346.75,11346.75
2010-11-10,11357.040039,11357.040039
2010-11-11,11283.099609,11283.099609
2010-11-12,11192.580078,11192.580078
2010-11-13,11195.709961,11195.709961
2010-11-14,11198.839844,11198.839844
2010-11-15,11201.969727,11201.969727
