2016-02-01,750.460022
2016-02-02,784.500000
2016-02-03,770.219971
2016-02-04,722.809998
2016-02-05,703.869995
2016-02-08,667.849976
2016-02-09,672.320007
2016-02-10,686.859985
2016-02-11,675.000000
2016-02-12,690.260010
2016-02-16,692.979980
2016-02-17,698.090027
2016-02-18,710.000000
2016-02-19,695.030029
2016-02-22,707.450012
2016-02-23,701.450012
2016-02-24,688.919983
2016-02-25,700.010010
2016-02-26,708.580017
