Change,Close,Date,Momentum
0.002857948327418731,74.267143,2013-10-22,0
0.009790911170502386,74.994286,2013-10-23,1
0.013239115310731783,75.987144,2013-10-24,1
0.0111860764236645,75.137146,2013-10-25,0
0.007453011324119139,75.697144,2013-10-28,1
0.024911270100229914,73.811432,2013-10-29,0
0.015909269989505277,74.985718,2013-10-30,1
0.0041913714822335415,74.671425,2013-10-31,0
0.00510803161985988,74.290001,2013-11-01,0
0.012922317769251292,75.25,2013-11-04,1
0.002467973421926935,75.064285,2013-11-05,0
0.008621143863556516,74.41714499999999,2013-11-06,0
0.016182897099855133,73.21285999999999,2013-11-07,0
0.01574661883171914,74.36571500000001,2013-11-08,1
0.0029007049821279606,74.150002,2013-11-11,0
0.0018494672461371925,74.28714000000001,2013-11-12,1
0.0011923598081713845,74.37571700000001,2013-11-13,1
0.01446324208208965,75.451431,2013-11-14,1
0.006001980267279572,74.998573,2013-11-15,0
0.012114590500275173,74.089996,2013-11-18,0
0.001773950696393664,74.221428,2013-11-19,1
0.008757605687672846,73.571426,2013-11-20,0
0.011922346047771142,74.44856999999999,2013-11-21,1
0.0025712918327374886,74.257141,2013-11-22,0
0.007579863598572815,74.82,2013-11-25,1
0.018444226142742624,76.199997,2013-11-26,1
0.023547100664584097,77.994286,2013-11-27,1
0.018517792444436264,79.438568,2013-11-29,1
0.00870384521533678,78.747147,2013-12-02,0
0.027375061600644457,80.902855,2013-12-03,1
0.002330795371807381,80.714287,2013-12-04,0
0.005132722042133569,81.128571,2013-12-05,1
0.013875728194448194,80.002853,2013-12-06,0
0.011446066804642557,80.918571,2013-12-09,1
0.0015536235804262354,80.792854,2013-12-10,0
0.00740871216159794,80.194283,2013-12-11,0
0.0014607275683230585,80.077141,2013-12-12,0
0.010900189356160939,79.204285,2013-12-13,0
0.005537263545779122,79.64286,2013-12-16,1
0.004502274277945372,79.284286,2013-12-17,0
0.007603764004382851,78.681427,2013-12-18,0
0.011456680875907293,77.779999,2013-12-19,0
0.008375263671577003,78.431427,2013-12-20,1
0.03837749885642142,81.441429,2013-12-23,1
0.004244989365302088,81.095711,2013-12-24,0
0.00664112803696857,80.557144,2013-12-26,0
0.006756545390933852,80.012856,2013-12-27,0
0.009944851862305712,79.21714,2013-12-30,0
0.01172188241080147,80.145714,2013-12-31,1
0.014063684054271464,79.01857,2014-01-02,0
0.02196584929340024,77.28286,2014-01-03,0
0.005453020242780861,77.704285,2014-01-06,1
0.007151600455496178,77.148575,2014-01-07,0
0.0063328583839689515,77.637146,2014-01-08,1
0.012770072717510806,76.645714,2014-01-09,0
0.006672636646062255,76.13428499999999,2014-01-10,0
0.005235157852996297,76.53286,2014-01-13,1
0.019898080380113873,78.055717,2014-01-14,1
0.02007718409658574,79.622856,2014-01-15,1
0.005579829992533817,79.178574,2014-01-16,0
0.024501615803285425,77.238571,2014-01-17,0
0.015536240306672822,78.438568,2014-01-21,1
0.00444388530907403,78.78714000000001,2014-01-22,1
0.008467689016253043,79.454285,2014-01-23,1
0.018177534414915427,78.010002,2014-01-24,0
0.008112523827393298,78.64286,2014-01-27,1
0.07992740854033027,72.35714,2014-01-28,0
0.011352397289334541,71.535713,2014-01-29,0
0.0019371023812958482,71.397141,2014-01-30,0
0.0016406959488754528,71.514282,2014-01-31,1
0.0018577967405169573,71.647141,2014-02-03,1
0.014475762542988145,72.684288,2014-02-04,1
0.007468656774900313,73.227142,2014-02-05,1
0.00015606235185302068,73.215714,2014-02-06,0
0.013989947567813028,74.239998,2014-02-07,1
0.01791489811193143,75.57,2014-02-10,1
0.013176022231044221,76.565712,2014-02-11,1
7.462870586264208e-05,76.559998,2014-02-12,0
0.015879219328088386,77.775711,2014-02-13,1
0.0008081057593933033,77.71285999999999,2014-02-14,0
0.003676521492067095,77.998573,2014-02-18,1
0.015787852939309403,76.767143,2014-02-19,0
0.011574899954268332,75.878571,2014-02-20,0
0.011107984624539024,75.035713,2014-02-21,0
0.004378914877506405,75.364288,2014-02-24,1
0.010406600006623754,74.58000200000001,2014-02-25,0
0.009021976159239074,73.907143,2014-02-26,0
0.019947855378471126,75.38143199999999,2014-02-27,1
0.0027101236283225924,75.177139,2014-02-28,0
0.0028884844899459234,75.394287,2014-03-03,1
0.006593855048990516,75.891426,2014-03-04,1
0.0021083277576048566,76.05143000000001,2014-03-05,1
0.0030243218306349805,75.821426,2014-03-06,0
0.0005840169769428001,75.77714499999999,2014-03-07,0
0.0009048374678143936,75.845711,2014-03-10,1
0.00973780837785287,76.584282,2014-03-11,1
0.000970003218153801,76.658569,2014-03-12,1
0.011106716588983106,75.807144,2014-03-13,0
0.011231566776872641,74.955711,2014-03-14,0
0.003907133907381647,75.248573,2014-03-17,1
0.008846825573688976,75.914284,2014-03-18,1
0.0002634155121582835,75.894287,2014-03-19,0
0.004818742153806763,75.528572,2014-03-20,0
0.007887227101288164,76.12428299999999,2014-03-21,1
0.011860367867110144,77.02714499999999,2014-03-24,1
0.010756831244362027,77.855713,2014-03-25,1
0.009559812264515364,77.111427,2014-03-26,0
0.004298040029787057,76.779999,2014-03-27,0
0.0011163844896638381,76.694283,2014-03-28,0
0.00022353687040795237,76.677139,2014-03-31,0
0.009147863485099477,77.378571,2014-04-01,1
0.0016615711344683598,77.507141,2014-04-02,1
0.006930200147622629,76.970001,2014-04-03,0
0.012936364649391099,75.974289,2014-04-04,0
0.01570089059997653,74.781425,2014-04-07,0
5.7233464058868886e-05,74.77714499999999,2014-04-08,0
0.013143815533476304,75.760002,2014-04-09,1
0.012897861327933975,74.78286,2014-04-10,0
0.007392830389209547,74.230003,2014-04-11,0
0.003983672208662106,74.525711,2014-04-14,1
0.007130760550543405,73.994286,2014-04-15,0
0.002027197073028087,74.144287,2014-04-16,1
0.011425627439103749,74.99143199999999,2014-04-17,1
0.011868022469553598,75.88143199999999,2014-04-21,1
0.00099779350500403,75.957146,2014-04-22,1
0.013071304706472197,74.964287,2014-04-23,0
0.08198189092360737,81.110001,2014-04-24,1
0.007344470381648705,81.705711,2014-04-25,1
0.038727917073018356,84.870003,2014-04-28,1
0.0029625897385674245,84.61856800000001,2014-04-29,0
0.0037816640905576405,84.298569,2014-04-30,0
0.002355650900788099,84.497147,2014-05-01,1
0.0018597314297488345,84.654289,2014-05-02,1
0.014141468957349584,85.851425,2014-05-05,1
0.010899143491211797,84.915718,2014-05-06,0
0.0034993521458534663,84.61856800000001,2014-05-07,0
0.0073269379836351884,83.998573,2014-05-08,0
0.004166713641671024,83.648575,2014-05-09,0
0.012450026793642486,84.690002,2014-05-12,1
0.0015687684125925074,84.822861,2014-05-13,1
0.0001851977145640828,84.83856999999999,2014-05-14,1
0.008503537954493916,84.117142,2014-05-15,0
0.014758371129632568,85.358574,2014-05-16,1
0.011849178736280113,86.370003,2014-05-19,1
0.00019848326275969159,86.387146,2014-05-20,1
0.002645868171174533,86.61571500000001,2014-05-21,1
0.0015832923621307414,86.752853,2014-05-22,1
0.011296504565676864,87.732857,2014-05-23,1
0.018725709570816932,89.37571700000001,2014-05-27,1
0.002589405800235461,89.144287,2014-05-28,0
0.018220831134136403,90.76857,2014-05-29,1
0.0037457459118282826,90.428574,2014-05-30,0
0.00687205351706645,89.807144,2014-06-02,0
0.014141380556540175,91.077141,2014-06-03,1
0.01141890257622386,92.117142,2014-06-04,1
0.003923558548961407,92.478569,2014-06-05,1
0.002749610020457759,92.224289,2014-06-06,0
0.01600129440954538,93.699997,2014-06-09,1
0.005869829430197354,94.25,2014-06-10,1
0.0041379204244032155,93.860001,2014-06-11,0
0.016727040094533914,92.290001,2014-06-12,0
0.010943785773715617,91.279999,2014-06-13,0
0.01007885637684979,92.199997,2014-06-16,1
0.001301464250589821,92.08000200000001,2014-06-17,0
0.0010859904195049796,92.18,2014-06-18,1
0.003471458016923518,91.860001,2014-06-19,0
0.010341791744591818,90.910004,2014-06-20,0
0.0008800131611477351,90.83000200000001,2014-06-23,0
0.006055300978634832,90.279999,2014-06-24,0
0.0008861541967894045,90.360001,2014-06-25,1
0.00597610661823702,90.900002,2014-06-26,1
0.011881198858499429,91.980003,2014-06-27,1
0.010328299293488939,92.93,2014-06-30,1
0.006348832454535637,93.519997,2014-07-01,1
0.00042765185289737754,93.480003,2014-07-02,0
0.005883568488974132,94.029999,2014-07-03,1
0.020631734772218732,95.970001,2014-07-07,1
0.006460383385845718,95.349998,2014-07-08,0
0.00041951757565850947,95.389999,2014-07-09,1
0.0036691267813096355,95.040001,2014-07-10,0
0.0018939393740115028,95.220001,2014-07-11,1
0.012917412172679981,96.449997,2014-07-14,1
0.011715884242070044,95.32,2014-07-15,0
0.0056651384809063106,94.779999,2014-07-16,0
0.01783079782476052,93.089996,2014-07-17,0
0.014394715410665691,94.43,2014-07-18,1
0.005189007730594089,93.940002,2014-07-21,0
0.008303161415729897,94.720001,2014-07-22,1
0.026076868390235878,97.190002,2014-07-23,1
0.00164629073677767,97.029999,2014-07-24,0
0.006595887937708717,97.66999799999999,2014-07-25,1
0.013822043899294553,99.019997,2014-07-28,1
0.006463340935063859,98.379997,2014-07-29,0
0.0023378227994863875,98.150002,2014-07-30,0
0.025980682099221976,95.599998,2014-07-31,0
0.005543922710123945,96.129997,2014-08-01,1
0.005617403691378495,95.589996,2014-08-04,0
0.004916759280960764,95.120003,2014-08-05,0
0.0016821277854669613,94.959999,2014-08-06,0
0.005054717829135612,94.480003,2014-08-07,0
0.002751852156482293,94.739998,2014-08-08,1
0.013194004922820454,95.989998,2014-08-11,1
0.0002083237880680401,95.970001,2014-08-12,0
0.013233270675906355,97.239998,2014-08-13,1
0.0026738174141056653,97.5,2014-08-14,1
0.004923107692307655,97.980003,2014-08-15,1
0.012043283974996452,99.160004,2014-08-18,1
0.013816003879951466,100.529999,2014-08-19,1
0.0003979011280005038,100.57,2014-08-20,1
9.945311723192082e-05,100.58000200000001,2014-08-21,1
0.007357307469530431,101.32,2014-08-22,1
0.0021713482037111187,101.540001,2014-08-25,1
0.006401437793958665,100.889999,2014-08-26,0
0.012290593837749962,102.129997,2014-08-27,1
0.0011750024823754472,102.25,2014-08-28,1
0.0024449877750611247,102.5,2014-08-29,1
0.007804907317073208,103.300003,2014-09-02,1
0.042207172055938824,98.940002,2014-09-03,0
0.00828784094829521,98.120003,2014-09-04,0
0.008662841153806318,98.970001,2014-09-05,1
0.006163483821728964,98.360001,2014-09-08,0
0.003761722206570504,97.989998,2014-09-09,0
0.030717441182109218,101.0,2014-09-10,1
0.004257425742574325,101.43,2014-09-11,1
0.002267613132209345,101.660004,2014-09-12,1
0.00029517016347941195,101.629997,2014-09-15,0
0.007576463866273715,100.860001,2014-09-16,0
0.0071386178154014745,101.58000200000001,2014-09-17,1
0.0020673262046204356,101.790001,2014-09-18,1
0.00815406220499013,100.959999,2014-09-19,0
0.0009904813885744674,101.059998,2014-09-22,1
0.01563428687184429,102.639999,2014-09-23,1
0.008671073739975417,101.75,2014-09-24,0
0.03813264864864868,97.870003,2014-09-25,0
0.02942675908572316,100.75,2014-09-26,1
0.006352347394540974,100.110001,2014-09-29,0
0.006392957682619573,100.75,2014-09-30,1
0.015583126550868418,99.18,2014-10-01,0
0.007259548296027362,99.900002,2014-10-02,1
0.0028027927366808627,99.620003,2014-10-03,0
0.0,99.620003,2014-10-06,0
0.008733215958646347,98.75,2014-10-07,0
0.02075952405063295,100.800003,2014-10-08,1
0.002182480093775392,101.019997,2014-10-09,1
0.0028706593606413113,100.730003,2014-10-10,0
0.009133376080610295,99.809998,2014-10-13,0
0.010620158513578903,98.75,2014-10-14,0
0.01225315443037971,97.540001,2014-10-15,0
0.013122811019860493,96.260002,2014-10-16,0
0.0146477869385458,97.66999799999999,2014-10-17,1
0.02139862847135522,99.760002,2014-10-20,1
0.027165185902863116,102.470001,2014-10-21,1
0.005074626670492602,102.989998,2014-10-22,1
0.017865851400443833,104.83000200000001,2014-10-23,1
0.0037202994615986827,105.220001,2014-10-24,1
0.001045428615800901,105.110001,2014-10-27,0
0.01550753481583549,106.739998,2014-10-28,1
0.005621116837570105,107.339996,2014-10-29,1
0.003353763866359776,106.980003,2014-10-30,0
0.00953446411849515,108.0,2014-10-31,1
0.012962981481481487,109.400002,2014-11-03,1
0.007312650688982632,108.599998,2014-11-04,0
0.0023941344823965607,108.860001,2014-11-05,1
0.001469814427063993,108.699997,2014-11-06,0
0.0028519320014333016,109.010002,2014-11-07,1
0.0016512246279932424,108.83000200000001,2014-11-10,0
0.007994073178460372,109.699997,2014-11-11,1
0.0141294716717267,111.25,2014-11-12,1
0.014112359550561736,112.82,2014-11-13,1
0.012054600248183068,114.18,2014-11-14,1
0.0016640567524961191,113.989998,2014-11-17,0
0.012983621598098426,115.470001,2014-11-18,1
0.0069282323813265045,114.66999799999999,2014-11-19,0
0.014301910077647343,116.309998,2014-11-20,1
0.0013756598981284759,116.470001,2014-11-21,1
0.018545513707001745,118.629997,2014-11-24,1
0.008682449852881675,117.599998,2014-11-25,0
0.011904779114026862,119.0,2014-11-26,1
0.0005882352941175898,118.93,2014-11-28,0
0.03245606659379478,115.07,2014-12-01,0
0.003823785521856176,114.629997,2014-12-02,0
0.011340862200319204,115.93,2014-12-03,1
0.0037954110238937883,115.489998,2014-12-04,0
0.004242774339644546,115.0,2014-12-05,0
0.02260867826086956,112.400002,2014-12-08,0
0.015302499727713496,114.120003,2014-12-09,1
0.019015123930552304,111.949997,2014-12-10,0
0.0029476910124437007,111.620003,2014-12-11,0
0.016932448926739417,109.730003,2014-12-12,0
0.013669916695436525,108.230003,2014-12-15,0
0.013674609248601761,106.75,2014-12-16,0
0.02491807025761125,109.410004,2014-12-17,1
0.029613361498460413,112.650002,2014-12-18,1
0.007723062446106277,111.779999,2014-12-19,0
0.010377554217011607,112.940002,2014-12-22,1
0.0035417123509525273,112.540001,2014-12-23,0
0.004709427717172347,112.010002,2014-12-24,0
0.017676957098884793,113.989998,2014-12-26,1
0.0007017633248839887,113.910004,2014-12-29,0
0.012202677123951264,112.519997,2014-12-30,0
0.019018841601995427,110.379997,2014-12-31,0
0.00951254782150425,109.33000200000001,2015-01-02,0
0.02817160837516501,106.25,2015-01-05,0
9.413647058823592e-05,106.260002,2015-01-06,1
0.014022190588703357,107.75,2015-01-07,1
0.038422264501160125,111.889999,2015-01-08,1
0.0010725087235008105,112.010002,2015-01-09,1
0.024640674499764762,109.25,2015-01-12,0
0.008878727688787152,110.220001,2015-01-13,1
0.0038105425166888953,109.800003,2015-01-14,0
0.027140281589974186,106.82,2015-01-15,0
0.007770099232353429,105.989998,2015-01-16,0
0.025757175691238303,108.720001,2015-01-20,1
0.007634308244717616,109.550003,2015-01-21,1
0.026015508187617272,112.400002,2015-01-22,1
0.0051601511537339275,112.980003,2015-01-23,1
0.0010620906073086488,113.099998,2015-01-26,1
0.03501325437689218,109.139999,2015-01-27,0
0.056532884886685675,115.309998,2015-01-28,1
0.03113350153730822,118.900002,2015-01-29,1
0.014634129274446942,117.160004,2015-01-30,0
0.012546884173885844,118.629997,2015-02-02,1
0.00016863357081596831,118.650002,2015-02-03,1
0.0076695826772931065,119.559998,2015-02-04,1
0.0031783540177042643,119.940002,2015-02-05,1
0.008420893639805008,118.93,2015-02-06,0
0.006642571260405192,119.720001,2015-02-09,1
0.019211459913034978,122.019997,2015-02-10,1
0.023438781104051325,124.879997,2015-02-11,1
0.012652162379536197,126.459999,2015-02-12,1
0.004902759804703234,127.08000200000001,2015-02-13,1
0.005901794052537078,127.83000200000001,2015-02-17,1
0.006962363968358452,128.720001,2015-02-18,1
0.0020976071931509705,128.449997,2015-02-19,0
0.008174410467288713,129.5,2015-02-20,1
0.02702702702702703,133.0,2015-02-23,1
0.0062406165413534396,132.169998,2015-02-24,0
0.02557316373720465,128.78999299999998,2015-02-25,0
0.012656301642939072,130.419998,2015-02-26,1
0.015028301104558934,128.46000700000002,2015-02-27,0
0.004904164453299199,129.08999599999999,2015-03-02,1
0.0020916028225767863,129.360001,2015-03-03,1
0.006338960989958788,128.53999299999998,2015-03-04,0
0.016570632612372873,126.410004,2015-03-05,0
0.0015029981329642127,126.599998,2015-03-06,1
0.004265410809880137,127.139999,2015-03-09,1
0.020685834675836384,124.510002,2015-03-10,0
0.018231499185101613,122.239998,2015-03-11,0
0.018079180596845202,124.449997,2015-03-12,1
0.006910413987394446,123.589996,2015-03-13,0
0.011004134994874478,124.949997,2015-03-16,1
0.016726723090677686,127.040001,2015-03-17,1
0.011256297140614732,128.470001,2015-03-18,1
0.007550408596945495,127.5,2015-03-19,0
0.012549003921568623,125.900002,2015-03-20,0
0.010405059405797274,127.209999,2015-03-23,1
0.004087705401208197,126.690002,2015-03-24,0
0.026126805175991738,123.379997,2015-03-25,0
0.006970343823237383,124.239998,2015-03-26,1
0.007968432195241985,123.25,2015-03-27,0
0.025314425963488818,126.370003,2015-03-30,1
0.015351768251520815,124.43,2015-03-31,0
0.0014465964799486202,124.25,2015-04-01,0
0.008611670020120669,125.32,2015-04-02,1
0.016198515799553195,127.349998,2015-04-06,1
0.010522151716091895,126.010002,2015-04-07,0
0.0032537417148838766,125.599998,2015-04-08,0
0.007643312223619572,126.559998,2015-04-09,1
0.00426675101559346,127.099998,2015-04-10,1
0.001966955184373803,126.849998,2015-04-13,0
0.00433579037186895,126.300003,2015-04-14,0
0.0038004432984851144,126.779999,2015-04-15,1
0.004811492386902536,126.16999799999999,2015-04-16,0
0.011254640742722312,124.75,2015-04-17,0
0.022845675350701398,127.599998,2015-04-20,1
0.005407476573784889,126.910004,2015-04-21,0
0.013474044173854002,128.619995,2015-04-22,1
0.008163606288431312,129.669998,2015-04-23,1
0.004704257032532778,130.279999,2015-04-24,1
0.01819154911108027,132.649994,2015-04-27,1
0.01575571876769165,130.559998,2015-04-28,0
0.01470587491890141,128.639999,2015-04-29,0
0.027129952014380756,125.150002,2015-04-30,0
0.030363523286240104,128.949997,2015-05-01,1
0.0019387359892687707,128.699997,2015-05-04,0
0.02253297643822006,125.800003,2015-05-05,0
0.006279817020354154,125.010002,2015-05-06,0
0.001999839980804096,125.260002,2015-05-07,1
0.018840818795452335,127.620003,2015-05-08,1
0.010186514413418434,126.32,2015-05-11,0
0.0035623575047498118,125.870003,2015-05-12,0
0.0011122507083757129,126.010002,2015-05-13,1
0.02333144157874068,128.949997,2015-05-14,1
0.0013958356276657848,128.770004,2015-05-15,0
0.011027397343250782,130.190002,2015-05-18,1
0.0009216913599862204,130.070007,2015-05-19,0
7.695086846575324e-05,130.059998,2015-05-20,0
0.010226057361618454,131.389999,2015-05-21,1
0.008752523089675893,132.53999299999998,2015-05-22,1
0.022031071029255243,129.619995,2015-05-26,0
0.018669943630224586,132.03999299999998,2015-05-27,1
0.001969054936256909,131.779999,2015-05-28,0
0.011382607462305414,130.279999,2015-05-29,0
0.0019956555265246635,130.53999299999998,2015-06-01,1
0.004442975571478411,129.96000700000002,2015-06-02,0
0.0012310556431408166,130.119995,2015-06-03,1
0.00584071648634768,129.360001,2015-06-04,0
0.005488613130112906,128.649994,2015-06-05,0
0.006607003806000867,127.800003,2015-06-08,0
0.0029734349849742277,127.41999799999999,2015-06-09,0
0.01145822494833204,128.880005,2015-06-10,1
0.002250224928219285,128.58999599999999,2015-06-11,0
0.011042834156398859,127.16999799999999,2015-06-12,0
0.0019658724851124086,126.91999799999999,2015-06-15,0
0.005357705725775436,127.599998,2015-06-16,1
0.0023510580305808122,127.300003,2015-06-17,0
0.004556119295613836,127.879997,2015-06-18,1
0.01000937621229381,126.599998,2015-06-19,0
0.007977906919082239,127.610001,2015-06-22,1
0.004545113983660209,127.029999,2015-06-23,0
0.008501944489506037,128.110001,2015-06-24,1
0.004761540826153074,127.5,2015-06-25,0
0.0058823529411764705,126.75,2015-06-26,0
0.017514800788954607,124.529999,2015-06-29,0
0.00722718226312684,125.43,2015-06-30,1
0.009327896037630491,126.599998,2015-07-01,1
0.0012637914891593638,126.440002,2015-07-02,0
0.003479927183171089,126.0,2015-07-06,0
0.0024603015873015327,125.690002,2015-07-07,0
0.024822992683220847,122.57,2015-07-08,0
0.02039650811781023,120.07,2015-07-09,0
0.026734396601982267,123.279999,2015-07-10,1
0.019305686399299832,125.660004,2015-07-13,1
0.00039792295406901145,125.610001,2015-07-14,0
0.009632982966061725,126.82,2015-07-15,1
0.013325934395205886,128.509995,2015-07-16,1
0.00863746045589672,129.619995,2015-07-17,1
0.018901497411722746,132.070007,2015-07-20,1
0.009994752252871494,130.75,2015-07-21,0
0.04229444741873808,125.220001,2015-07-22,0
0.00047913272257517104,125.160004,2015-07-23,0
0.005273282030256253,124.5,2015-07-24,0
0.013895606425702782,122.769997,2015-07-27,0
0.004968640668778378,123.379997,2015-07-28,1
0.003160958092744994,122.989998,2015-07-29,0
0.00504101967706352,122.370003,2015-07-30,0
0.008743972981679123,121.300003,2015-07-31,0
0.023577913679029314,118.440002,2015-08-03,0
0.03208378027551877,114.639999,2015-08-04,0
0.006629474935707192,115.400002,2015-08-05,1
0.0023397313286008226,115.129997,2015-08-06,0
0.003387475116498097,115.519997,2015-08-07,1
0.03635737629044426,119.720001,2015-08-10,1
0.05203811349784399,113.489998,2015-08-11,0
0.015419861052425078,115.239998,2015-08-12,1
0.0007809441301795172,115.150002,2015-08-13,0
0.007034276907784992,115.959999,2015-08-14,1
0.010348439206178369,117.160004,2015-08-17,1
0.005633355901899771,116.5,2015-08-18,0
0.012789682403433476,115.010002,2015-08-19,0
0.02051995442970255,112.650002,2015-08-20,0
0.06116289283332636,105.760002,2015-08-21,0
0.02496216858997415,103.120003,2015-08-24,0
0.00601236406092815,103.739998,2015-08-25,1
0.057354965439656236,109.690002,2015-08-26,1
0.02944658529589584,112.91999799999999,2015-08-27,1
0.003276682665191078,113.290001,2015-08-28,1
0.004678250466252566,112.760002,2015-08-31,0
0.04469670903340356,107.720001,2015-09-01,0
0.042888924592564784,112.339996,2015-09-02,1
0.017535989586469295,110.370003,2015-09-03,0
0.00996653048926703,109.269997,2015-09-04,0
0.02782100378386566,112.309998,2015-09-08,1
0.019232446251134228,110.150002,2015-09-09,0
0.021970022297412146,112.57,2015-09-10,1
0.014568703917562435,114.209999,2015-09-11,1
0.009631372118302855,115.309998,2015-09-14,1
0.008412115313712958,116.279999,2015-09-15,1
0.0011180340653425447,116.410004,2015-09-16,1
0.021389965762736406,113.91999799999999,2015-09-17,0
0.004125711097712593,113.449997,2015-09-18,0
0.01551346008409326,115.209999,2015-09-21,1
0.01571041589888388,113.400002,2015-09-22,0
0.008112856999773179,114.32,2015-09-23,1
0.005948215535339458,115.0,2015-09-24,1
0.002521747826086989,114.709999,2015-09-25,0
0.019789007233798245,112.440002,2015-09-28,0
0.030060511738518234,109.059998,2015-09-29,0
0.01136993418980267,110.300003,2015-09-30,1
0.006527660747207743,109.58000200000001,2015-10-01,0
0.0073005565376791605,110.379997,2015-10-02,1
0.003623863117155191,110.779999,2015-10-05,1
0.0047842481024033,111.309998,2015-10-06,1
0.00476146805788272,110.779999,2015-10-07,0
0.011554423285380276,109.5,2015-10-08,0
0.023926968036529654,112.120003,2015-10-09,1
0.004637932448146631,111.599998,2015-10-12,0
0.0017025358728053415,111.790001,2015-10-13,1
0.014133661202847717,110.209999,2015-10-14,0
0.01497143648463331,111.860001,2015-10-15,1
0.007330591745658872,111.040001,2015-10-16,0
0.006213994900810499,111.730003,2015-10-19,1
0.0182582470708428,113.769997,2015-10-20,1
8.785268755877288e-05,113.760002,2015-10-21,0
0.01529534080001159,115.5,2015-10-22,1
0.030995688311688377,119.08000200000001,2015-10-23,1
0.03191134477810979,115.279999,2015-10-26,0
0.006332373406769372,114.550003,2015-10-27,0
0.04120466064064616,119.269997,2015-10-28,1
0.010564282985602825,120.529999,2015-10-29,1
0.008545582083676975,119.5,2015-10-30,0
0.014058577405857798,121.18,2015-11-02,1
0.011470539693018537,122.57,2015-11-03,1
0.004650403850860677,122.0,2015-11-04,0
0.008852475409836127,120.91999799999999,2015-11-05,0
0.001157790293711389,121.059998,2015-11-06,1
0.00404756325867443,120.57,2015-11-09,0
0.03151698598324616,116.769997,2015-11-10,0
0.005652102568778919,116.110001,2015-11-11,0
0.0033588837881415624,115.720001,2015-11-12,0
0.02920847710673626,112.339996,2015-11-13,0
0.016378886109271427,114.18,2015-11-16,1
0.004291452093186196,113.690002,2015-11-17,0
0.03166504474157716,117.290001,2015-11-18,1
0.01270353813024522,118.779999,2015-11-19,1
0.004377875099998949,119.300003,2015-11-20,1
0.012992480813265391,117.75,2015-11-23,0
0.00959657749469217,118.879997,2015-11-24,1
0.007150050651498581,118.029999,2015-11-25,0
0.0018639413866301103,117.809998,2015-11-27,0
0.004159281965186102,118.300003,2015-11-30,1
0.008115020926922584,117.339996,2015-12-01,0
0.00903355237884954,116.279999,2015-12-02,0
0.009287942976332562,115.199997,2015-12-03,0
0.03324654600468442,119.029999,2015-12-04,1
0.006300932590951294,118.279999,2015-12-07,0
0.00042269192105765283,118.230003,2015-12-08,0
0.02207561476590675,115.620003,2015-12-09,0
